,movieId,title,genres,imdbId,tmdbId,budget,tmdb_rating,vote_count,revenue,popularity
5405,25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,18037,939.0,422000.0,6.1,226.0,2600000.0,1.5577
5406,25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,19421,25768.0,0.0,7.6,344.0,0.0,1.5105
5407,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,20530,626.0,0.0,7.4,1317.0,0.0,1.4746
5408,25773,Little Caesar (1931),Crime|Drama,21079,27899.0,281000.0,6.9,268.0,752000.0,0.9745
5409,25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,22718,48365.0,0.0,7.0,135.0,0.0,0.882
5410,25788,Scarface (1932),Crime|Drama,23427,877.0,800000.0,7.4,610.0,600000.0,3.1456
5411,25795,Dinner at Eight (1933),Comedy|Drama|Romance,23948,39130.0,435000.0,6.7,106.0,2156000.0,0.4502
5412,25797,Gold Diggers of 1933 (1933),Musical,24069,31511.0,433000.0,7.2,153.0,3200000.0,0.4772
5413,25805,"Atalante, L' (1934)",Comedy|Drama|Romance,24844,43904.0,0.0,7.5,425.0,0.0,0.7003
5414,25825,Fury (1936),Drama|Film-Noir,27652,14615.0,604000.0,7.5,225.0,1300000.0,0.5928
5415,25826,Libeled Lady (1936),Comedy|Romance,27884,31773.0,0.0,7.3,118.0,0.0,0.5838
5416,25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,27996,24807.0,0.0,7.5,370.0,0.0,1.3092
5417,25833,Camille (1936),Drama|Romance,28683,43874.0,0.0,7.0,130.0,0.0,0.667
5418,25834,Captains Courageous (1937),Adventure|Drama,28691,16515.0,1645000.0,7.4,163.0,0.0,1.0865
5419,25841,Stage Door (1937),Drama,29604,43864.0,952000.0,7.0,117.0,1762000.0,0.535
5420,25850,Holiday (1938),Comedy|Drama|Romance,30241,16274.0,0.0,7.294,257.0,0.0,0.7043
5421,25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,31867,37698.0,0.0,7.5,243.0,0.0,1.1768
5422,25856,Wuthering Heights (1939),Drama|Romance,32145,3084.0,0.0,7.2,274.0,0.0,2.0226
5423,25865,"Letter, The (1940)",Drama|Film-Noir,32701,17801.0,0.0,7.3,216.0,0.0,0.8548
5424,25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,33712,38914.0,0.0,6.948,106.0,0.0,0.596
5425,25886,Random Harvest (1942),Drama|Romance,35238,22387.0,1210000.0,7.3,104.0,8147000.0,0.7503
5426,25887,Tales of Manhattan (1942),Comedy|Drama,35415,27655.0,0.0,6.3,32.0,0.0,0.2864
5427,25898,Day of Wrath (Vredens dag) (1943),Drama,36506,41391.0,0.0,8.0,226.0,0.0,1.3714
5428,25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,37077,42879.0,0.0,6.8,106.0,0.0,0.3869
5429,25906,Mr. Skeffington (1944),Drama|Romance,37094,43307.0,0.0,6.7,55.0,0.0,0.2638
5430,25923,Great Expectations (1946),Drama,38574,14320.0,0.0,7.3,342.0,0.0,1.7902
5431,25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,38991,20246.0,1034000.0,7.2,586.0,3220000.0,2.0078
5432,25937,Easter Parade (1948),Musical|Romance,40308,29380.0,0.0,7.0,141.0,0.0,0.9709
5433,25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,40525,3766.0,2300000.0,7.4,670.0,1564609.0,1.1792
5434,25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,40876,41609.0,4474000.0,6.8,144.0,8412000.0,0.8671
5435,25947,Unfaithfully Yours (1948),Comedy,40919,33115.0,0.0,7.2,117.0,0.0,2.7155
5436,25952,"Letter to Three Wives, A (1949)",Comedy|Drama,41587,45578.0,0.0,7.2,158.0,0.0,0.5963
5437,25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,42200,25209.0,3768785.0,6.8,77.0,8000000.0,0.3072
5438,25962,King Solomon's Mines (1950),Action|Adventure|Romance,42646,43388.0,2300000.0,6.5,121.0,15057465.0,0.7112
5439,25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,42804,800.0,0.0,8.1,492.0,0.0,1.8326
5440,25996,"Star Is Born, A (1954)",Drama|Musical,47522,3111.0,5019770.0,7.1,306.0,12000000.0,1.2706
5441,25999,The Wild One (1953),Drama,47677,28696.0,0.0,6.6,304.0,0.0,0.8686
5442,26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,48393,44026.0,0.0,6.883,175.0,0.0,0.5324
5443,26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,48434,803.0,0.0,8.252,503.0,0.0,1.5544
5444,26038,Teacher's Pet (1958),Comedy|Romance,52278,43137.0,0.0,6.8,91.0,0.0,0.7427
5445,26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,53115,34528.0,0.0,8.2,191.0,0.0,0.7188
5446,26052,Pickpocket (1959),Crime|Drama,53168,690.0,0.0,7.3,520.0,0.0,0.7201
5447,26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,54144,36872.0,0.0,8.0,113.0,0.0,1.9811
5448,26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,55233,34530.0,0.0,8.4,184.0,0.0,0.8453
5449,26078,Advise and Consent (1962),Drama,55728,17185.0,0.0,7.2,110.0,0.0,0.6293
5450,26082,Harakiri (Seppuku) (1962),Drama,56058,14537.0,0.0,8.4,1049.0,0.0,2.4193
5451,26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,56262,13671.0,0.0,7.1,176.0,8000000.0,0.7956
5452,26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,56264,11085.0,19000000.0,7.0,309.0,13680000.0,1.4435
5453,26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,56905,52705.0,0.0,6.5,85.0,0.0,0.4592
5454,26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,58213,10299.0,2200000.0,7.3,259.0,4000000.0,1.0113
5455,26122,Onibaba (1964),Drama|Horror|War,58430,3763.0,0.0,7.7,428.0,0.0,1.3075
5456,26124,Robinson Crusoe on Mars (1964),Sci-Fi,58530,7348.0,1200000.0,6.3,140.0,0.0,0.8315
5457,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,58946,17295.0,800000.0,7.9,796.0,964028.0,1.3925
5458,26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,59026,13187.0,96000.0,7.7,706.0,0.0,1.5468
5459,26142,Major Dundee (1965),Adventure|War|Western,59418,29715.0,3800000.0,6.7,164.0,14873.0,1.1179
5460,26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,59798,42731.0,0.0,7.1,28.0,0.0,0.1661
5461,26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,60107,895.0,0.0,8.0,844.0,24173.0,1.1034
5462,26151,Au Hasard Balthazar (1966),Crime|Drama,60138,20108.0,0.0,7.6,459.0,39388.0,1.4825
5463,26152,Batman (1966),Action|Adventure|Comedy,60153,2661.0,1377800.0,6.4,971.0,3900000.0,1.5773
5464,26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,60802,789.0,0.0,7.3,231.0,0.0,0.7057
5465,26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,61101,45706.0,0.0,7.1,189.0,0.0,1.7648
5466,26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,61882,17905.0,0.0,7.2,233.0,0.0,0.8928
5467,26171,Play Time (a.k.a. Playtime) (1967),Comedy,62136,10227.0,0.0,7.7,586.0,0.0,2.7835
5468,26172,Point Blank (1967),Action|Crime|Drama|Thriller,62138,26039.0,2500000.0,7.0,388.0,3200000.0,1.149
5469,26176,Titicut Follies (1967),Documentary|Drama,62374,41212.0,0.0,7.2,124.0,0.0,0.3236
5470,26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,62687,9929.0,0.0,6.9,959.0,1090041.0,0.9782
5471,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,62759,20873.0,0.0,7.866,288.0,2258.0,0.6209
5472,26195,Sympathy for the Devil (1968),Documentary|Musical,63665,50789.0,500000.0,6.3,59.0,0.0,0.5884
5473,26198,"Yours, Mine and Ours (1968)",Children|Comedy,63829,27983.0,0.0,6.8,140.0,0.0,1.3582
5474,26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,65772,2860.0,0.0,7.3,265.0,0.0,0.6948
5475,26231,Performance (1970),Crime|Drama|Thriller,66214,26606.0,900500.0,6.7,182.0,0.0,0.7395
5476,26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,66565,20848.0,0.0,7.3,145.0,0.0,0.4569
5477,26237,Zabriskie Point (1970),Drama|Romance,66601,2998.0,7000000.0,7.098,403.0,1000000.0,0.9281
5478,26242,Duel (1971),Action|Mystery|Thriller,67023,839.0,450000.0,7.4,1904.0,0.0,2.4485
5479,26249,They Call Me Trinity (1971),Comedy|Western,67355,9394.0,0.0,7.5,1342.0,0.0,3.4515
5480,26258,"Topo, El (1970)",Fantasy|Western,67866,13041.0,400000.0,7.087,600.0,0.0,1.3948
5481,26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,68503,18250.0,75000.0,6.3,147.0,0.0,0.5061
5482,26283,Charley Varrick (1973),Crime|Drama|Thriller,69865,27331.0,0.0,7.3,254.0,0.0,0.4425
5483,26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,69945,1410.0,60000.0,5.942,577.0,0.0,1.5726
5484,26303,Sisters (1973),Horror|Thriller,70698,22307.0,500000.0,6.7,402.0,1000000.0,0.9676
5485,26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,70842,21035.0,0.0,6.9,187.0,0.0,0.7822
5486,26313,California Split (1974),Comedy|Drama,71269,32044.0,0.0,6.6,122.0,5000000.0,0.3439
5487,26317,Emmanuelle (1974),Drama|Romance,71464,24402.0,500000.0,6.0,773.0,20200000.0,9.7167
5488,26322,Gone in 60 Seconds (1974),Action|Crime|Drama,71571,16246.0,1000000.0,6.209,172.0,40000000.0,0.7379
5489,26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,71615,8327.0,750000.0,7.6,924.0,96262.0,2.3306
5490,26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,72901,9385.0,0.0,7.3,1257.0,0.0,1.6644
5491,26344,French Connection II (1975),Action|Crime|Drama|Thriller,73018,10711.0,4300000.0,6.8,422.0,12500000.0,1.3664
5492,26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,73179,43430.0,0.0,7.4,228.0,0.0,0.3909
5493,26350,"Passenger, The (Professione: reporter) (1975)",Drama,73580,9652.0,0.0,7.251,499.0,768744.0,0.8748
5494,26357,Trilogy of Terror (1975),Horror|Thriller,73820,38783.0,0.0,6.232,170.0,0.0,0.7258
5495,26359,1900 (Novecento) (1976),Drama|War,74084,3870.0,9000000.0,7.8,636.0,0.0,1.5514
5496,26365,Futureworld (1976),Sci-Fi|Thriller,74559,10640.0,2500000.0,5.9,325.0,4200000.0,1.0969
5497,26366,Harlan County U.S.A. (1976),Documentary,74605,33324.0,0.0,7.4,101.0,0.0,0.2631
5498,26375,Silver Streak (1976),Action|Comedy|Crime,75223,11558.0,6500000.0,6.723,334.0,51100000.0,1.3232
5499,26386,High Anxiety (1977),Comedy|Thriller,76141,12535.0,4015000.0,6.4,351.0,31063038.0,0.7368
5500,26391,"New York, New York (1977)",Drama|Musical|Romance,76451,12637.0,14000000.0,6.6,464.0,16400000.0,1.063
5501,26394,"Turning Point, The (1977)",Drama|Romance,76843,61280.0,0.0,6.6,61.0,0.0,0.3818
5502,26399,Five Deadly Venoms (1978),Action,77559,13481.0,0.0,6.731,143.0,0.0,0.802
5503,26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,77655,13514.0,0.0,7.0,44.0,0.0,0.4929
5504,26409,"Clonus Horror, The (1979)",Horror|Sci-Fi,78062,98851.0,257000.0,4.5,41.0,0.0,0.3734
5505,26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,78252,11537.0,92.0,7.3,322.0,0.0,1.2729
5506,26422,Hair (1979),Comedy|Drama|Musical,79261,10654.0,11000000.0,7.3,670.0,15313606.0,1.3787
5507,26429,Love at First Bite (1979),Comedy|Horror|Romance,79489,18966.0,0.0,5.9,99.0,43885000.0,0.6286
5508,26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,81874,64353.0,0.0,7.2,141.0,0.0,0.4841
5509,26453,Smiley's People (1982),Drama|Mystery,83480,149645.0,,,,,
5510,26464,Blue Thunder (1983),Action|Crime|Drama,85255,6341.0,22000000.0,6.2,488.0,42313354.0,1.4225
5511,26467,"Day After, The (1983)",Drama|Sci-Fi,85404,7012.0,0.0,6.701,391.0,0.0,1.3497
5512,26471,Eddie Murphy Delirious (1983),Comedy|Documentary,85474,15251.0,0.0,7.629,326.0,0.0,0.3974
5513,26472,"Norte, El (1984)",Adventure|Drama,85482,17435.0,800000.0,7.2,69.0,0.0,0.6317
5514,26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,86491,15301.0,10000000.0,6.45,738.0,29450920.0,2.1318
5515,26498,Boy Meets Girl (1984),Drama,86994,63418.0,0.0,6.7,110.0,0.0,0.6558
5516,26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,87065,48677.0,0.0,6.4,139.0,9700000.0,0.6676
5517,26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,87225,1884.0,3000000.0,5.9,383.0,0.0,1.5785
5518,26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,88117,27414.0,1065000.0,5.9,381.0,2491460.0,1.2706
5519,26524,"Times of Harvey Milk, The (1984)",Documentary,88275,33138.0,0.0,7.3,110.0,0.0,0.2442
5520,26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,88461,8221.0,0.0,7.2,244.0,706685.0,0.7691
5521,26528,Anne of Green Gables (1985),Children|Drama,88727,17663.0,0.0,8.1,237.0,0.0,2.8711
5522,26539,Death of a Salesman (1985),Drama,89006,12615.0,0.0,6.9,173.0,0.0,1.3477
5523,26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,89110,10372.0,5000000.0,5.41,317.0,0.0,1.4606
5524,26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,89374,9056.0,500000.0,7.5,907.0,18724000.0,2.6661
5525,26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,89869,10176.0,1000000.0,6.6,555.0,0.0,1.571
5526,26555,Spies Like Us (1985),Comedy,90056,9080.0,22000000.0,6.196,642.0,60088980.0,1.2131
5527,26562,White Nights (1985),Drama,90319,16082.0,0.0,6.7,132.0,42160849.0,0.7693
5528,26564,'Round Midnight (1986),Drama|Musical,90557,14670.0,0.0,7.1,94.0,0.0,1.1262
5529,26567,Club Paradise (1986),Comedy,90856,26555.0,15000000.0,5.1,85.0,12308521.0,0.7871
5530,26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,91670,24657.0,0.0,7.7,542.0,1095380.0,1.7047
5531,26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,92263,11471.0,0.0,7.4,540.0,4469460.0,1.6679
5532,26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,92337,,,,,,
5533,26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,93066,17421.0,0.0,6.5,89.0,0.0,0.7766
5534,26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,93171,22572.0,0.0,5.5,152.0,0.0,0.5365
5535,26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,93412,4043.0,600000.0,7.2,301.0,1400000.0,1.1941
5536,26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,93777,8852.0,3000000.0,6.8,1035.0,14182492.0,1.5595
5537,26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,93978,30421.0,1250000.0,7.3,289.0,0.0,1.8774
5538,26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,94357,18305.0,150000.0,7.057,273.0,0.0,0.9349
5539,26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,94791,8677.0,,,,,
5540,26622,Dominick and Eugene (1988),Drama,95050,49314.0,0.0,6.8,47.0,0.0,0.2707
5541,26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,95444,16296.0,1800000.0,6.6,1047.0,43625095.0,2.6512
5542,26630,Moonwalker (1988),Musical,95655,13192.0,22000000.0,6.9,551.0,67000000.0,1.3357
5543,26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,95715,18917.0,0.0,7.4,312.0,0.0,0.7873
5544,26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,96386,4271.0,0.0,6.755,428.0,0.0,1.2528
5545,26649,Lonesome Dove (1989),Adventure|Drama|Western,96639,13057.0,,,,,
5546,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,97814,16859.0,6900000.0,7.8,4164.0,4493017.0,5.3347
5547,26676,Almost an Angel (1990),Comedy,99018,25943.0,25000000.0,5.7,111.0,6939946.0,0.4307
5548,26680,Cry-Baby (1990),Comedy|Musical|Romance,99329,9768.0,11000000.0,6.5,1499.0,8266343.0,1.7459
5549,26681,Bullet in the Head (1990),Action|Drama|War,99426,11909.0,3500000.0,7.561,280.0,0.0,1.3589
5550,26686,Ghost Dad (1990),Comedy|Fantasy,99654,10485.0,30000000.0,5.1,209.0,25421633.0,0.856
5551,26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,99864,2670.0,,,,,
5552,26694,Ju Dou (1990),Drama,99902,41821.0,0.0,7.2,160.0,0.0,0.5546
5553,26695,"Krays, The (1990)",Drama,99951,21344.0,0.0,6.0,103.0,0.0,0.3582
5554,26696,Lionheart (1990),Action,100029,9399.0,6000000.0,6.5,1059.0,24271196.0,3.1724
5555,26700,Nuns on the Run (1990),Comedy|Crime,100280,11131.0,10959015.0,5.8,139.0,0.0,0.7568
5556,26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,100339,14571.0,0.0,7.0,160.0,0.0,0.8074
5557,26704,State of Grace (1990),Crime|Drama|Thriller,100685,1662.0,0.0,6.9,355.0,0.0,1.3584
5558,26712,35 Up (1991),Documentary,101254,20562.0,0.0,7.676,51.0,0.0,0.1809
5559,26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,101258,18311.0,0.0,7.3,497.0,3255404.0,1.4367
5560,26717,Begotten (1990),Drama|Horror,101420,1483.0,33000.0,5.9,313.0,0.0,0.8832
5561,26726,Dutch (1991),Comedy,101786,25330.0,17000000.0,6.4,210.0,4603929.0,0.4269
5562,26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,102015,4539.0,0.0,7.917,375.0,1318449.0,0.8298
5563,26732,Johnny Stecchino (1991),Comedy,102164,12776.0,0.0,7.3,1026.0,0.0,0.7676
5564,26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,102293,17467.0,0.0,6.815,332.0,0.0,1.3209
5565,26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,102395,34376.0,13000000.0,5.737,158.0,3800000.0,1.4039
5566,26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,102587,15080.0,0.0,7.4,1122.0,473110.0,2.4798
5567,26745,Other People's Money (1991),Comedy|Drama|Romance,102609,6463.0,0.0,6.1,139.0,0.0,0.6407
5568,26750,Quigley Down Under (1990),Adventure|Drama|Western,102744,9588.0,0.0,6.7,385.0,21413845.0,1.6002
5569,26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,103516,215993.0,,,,,
5570,26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,103923,13995.0,3000000.0,4.5,426.0,0.0,2.8175
5571,26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,103950,11198.0,0.0,6.574,414.0,0.0,1.4844
5572,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,104652,11621.0,0.0,7.798,3360.0,0.0,3.0951
5573,26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,104663,47714.0,0.0,7.6,87.0,0.0,0.3966
5574,26778,Ladybugs (1992),Comedy,104670,19087.0,20000000.0,5.648,162.0,14796494.0,0.6132
5575,26782,"Mambo Kings, The (1992)",Drama|Musical,104802,40082.0,0.0,6.3,122.0,6742168.0,0.6642
5576,26791,Shining Through (1992),Drama|Romance|Thriller|War,105391,31962.0,35000000.0,6.5,207.0,43800000.0,0.8242
5577,26792,Sidekicks (1992),Action|Adventure|Children|Comedy,105402,22590.0,7500000.0,5.25,172.0,17200000.0,0.7971
5578,26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,105682,48150.0,0.0,7.247,198.0,1666511.0,1.0669
5579,26797,Visions of Light: The Art of Cinematography (1992),Documentary,105764,41778.0,0.0,7.0,47.0,0.0,0.2149
5580,26810,Bad Boy Bubby (1993),Drama,106341,14135.0,750000.0,7.0,271.0,0.0,0.6235
5581,26812,Barbarians at the Gate (1993),Drama,106356,27678.0,0.0,6.8,42.0,0.0,0.3649
5582,26819,Fortress (1992),Action|Sci-Fi,106950,12088.0,8000000.0,6.0,662.0,6739141.0,1.3769
5583,26828,Mr. Nanny (1993),Action|Children|Comedy,107612,19371.0,10000000.0,5.1,187.0,4348572.0,0.5499
5584,26838,"Snapper, The (1993)",Comedy|Drama,108170,12664.0,0.0,6.4,79.0,0.0,0.6109
5585,26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,108188,7500.0,0.0,7.5,642.0,0.0,2.0495
5586,26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,108941,13519.0,,,,,
5587,26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,109552,18998.0,0.0,5.6,277.0,0.0,0.8458
5588,26861,Freaked (1993),Comedy|Sci-Fi,109838,17796.0,13000000.0,6.1,166.0,29296.0,0.879
5589,26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,110200,17809.0,0.0,7.501,546.0,1907743.0,1.6202
5590,26870,Major League II (1994),Comedy,110442,11067.0,25000000.0,5.7,336.0,30626182.0,1.2151
5591,26871,My Father the Hero (1994),Comedy|Romance,110612,10486.0,0.0,5.3,202.0,0.0,0.7465
5592,26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,110917,19223.0,0.0,7.4,361.0,0.0,1.0996
5593,26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,112040,152426.0,,,,,
5594,26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,113556,51038.0,0.0,6.25,16.0,0.0,0.1089
5595,26901,Last of the Dogmen (1995),Adventure|Western,113617,30718.0,0.0,6.7,93.0,0.0,0.6206
5596,26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,113824,37797.0,0.0,7.9,2050.0,0.0,3.9041
5597,26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,114563,12613.0,0.0,7.053,285.0,0.0,1.3213
5598,26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,115940,37563.0,0.0,7.4,231.0,0.0,0.7133
5599,26940,"Late Shift, The (1996)",Comedy,116835,30330.0,6000000.0,6.3,58.0,0.0,0.818
5600,26947,Pusher (1996),Crime|Thriller,117407,2061.0,965000.0,7.002,762.0,0.0,1.7547
5601,26958,Emma (1996),Romance,118308,12254.0,0.0,6.6,126.0,0.0,1.4418
5602,26965,"Boxer, The (1997)",Drama|Thriller,118760,16992.0,0.0,6.7,282.0,16534578.0,0.7801
5603,26974,Gummo (1997),Drama,119237,18415.0,1300000.0,6.6,642.0,116799.0,1.3983
5604,26985,Nirvana (1997),Action|Sci-Fi,119794,8765.0,0.0,6.511,281.0,0.0,0.9972
5605,26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,120131,9732.0,0.0,7.0,4460.0,0.0,7.9466
5606,27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,120570,30983.0,,,,,
5607,27003,Beowulf (1999),Action|Horror|Sci-Fi,120604,5470.0,20000000.0,4.3,233.0,1531251.0,0.7872
5608,27006,RKO 281 (1999),Drama,120801,50008.0,0.0,6.4,95.0,0.0,0.6637
5609,27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,120860,12095.0,5000000.0,4.6,472.0,6374.0,1.7999
5610,27020,Gia (1998),Drama|Romance,123865,14533.0,0.0,7.1,763.0,0.0,2.0733
5611,27022,Thursday (1998),Action|Crime|Thriller,124901,9812.0,0.0,6.9,326.0,3121.0,0.9345
5612,27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,127357,8697.0,0.0,7.101,892.0,0.0,2.2258
5613,27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,130414,7096.0,,,,,
5614,27074,Brave New World (1998),Sci-Fi,145600,27260.0,0.0,5.5,43.0,0.0,0.7446
5615,27075,Addams Family Reunion (1998),Children|Comedy|Fantasy,146402,11508.0,0.0,4.8,274.0,0.0,1.1313
5616,27105,Purgatory (1999),Fantasy|Western,158131,23356.0,0.0,7.2,120.0,0.0,0.8606
5617,27124,Bleeder (1999),Drama|Thriller,161292,17985.0,0.0,6.7,184.0,0.0,0.397
5618,27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,164961,9597.0,0.0,5.938,534.0,13240767.0,1.1993
5619,27140,Candyman 3: Day of the Dead (1999),Horror,165662,12485.0,0.0,4.557,246.0,0.0,1.2786
5620,27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,169590,17074.0,0.0,7.3,234.0,0.0,1.0388
5621,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,169858,18491.0,0.0,8.276,1656.0,20563523.0,3.7238
5622,27176,Style Wars (1983),Documentary,177262,29587.0,0.0,7.4,53.0,0.0,0.6779
5623,27178,In July (Im Juli) (2000),Comedy|Romance,177858,3716.0,0.0,7.278,218.0,0.0,0.5252
5624,27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,181627,21348.0,4495000.0,7.328,1104.0,0.0,1.6028
5625,27193,Taxi 2 (2000),Action|Comedy,183869,2332.0,10500000.0,6.247,1752.0,64433844.0,2.3344
